"id","userid","track","artist","genre","city","time","Report_date","Weekday"
34085.0,"7A025838",Sleeping Awake,P.O.D.,soundtrack,Moscow,0.5484837962962963,2023-01-06 00:00:00.000,1900-01-06 00:00:00.000
34086.0,"16E63E7",Torture,Micatone,electronic,Moscow,0.8924074074074074,2023-04-11 00:00:00.000,1900-01-03 00:00:00.000
34087.0,"60DA50FD",Forgive Us Now,Red Sun Revival,alternative,Moscow,0.5628356481481481,2023-03-29 00:00:00.000,1900-01-04 00:00:00.000
34089.0,"9367A1AB",Les Parapluies de Cherbourg,Tomoharu Hani,jazz,Saint-Petersburg,0.9119097222222222,2023-01-17 00:00:00.000,1900-01-03 00:00:00.000
34091.0,BFC19D4B,Fly,Rene Ablaze & Jam da Bass,electronic,Saint-Petersburg,0.5847453703703703,2023-04-18 00:00:00.000,1900-01-03 00:00:00.000
34092.0,"55FBEF4E",Pocketful Of Sunshine (as made famous by Natasha Bedingfield),Future Hit Makers Of America,pop,Moscow,0.4017592592592592,2023-03-23 00:00:00.000,1900-01-05 00:00:00.000
34096.0,"62EB23FC",Love You More Than Life Itself,Carol Duboc,smooth,Saint-Petersburg,0.5760300925925926,2023-01-23 00:00:00.000,1900-01-02 00:00:00.000
34097.0,E8967B8C,Parks and Recreation,Greatest Soundtracks Ever,soundtrack,Saint-Petersburg,0.8600347222222222,2023-05-18 00:00:00.000,1900-01-05 00:00:00.000
34098.0,EE751A3B,Army of  Me (Bjork Klone Tribute),The Minister Of Soundalikes,karaoke,Moscow,0.8440740740740741,2023-02-20 00:00:00.000,1900-01-02 00:00:00.000
34099.0,AE3C78F0,El Dia Que Puedas,Daniel Santacruz,latin,Saint-Petersburg,0.39556712962962964,2023-04-10 00:00:00.000,1900-01-02 00:00:00.000
34100.0,"77E89FEC",Mooging,Earphones,dance,Moscow,0.39466435185185184,2023-03-13 00:00:00.000,1900-01-02 00:00:00.000
34101.0,"3001F05D",Bagatelle N°25 in A minor WoO 59. Für Elise,The London Symphony Orchestra & Yuli Lavrénov,classical,Moscow,0.3488425925925926,2023-01-12 00:00:00.000,1900-01-05 00:00:00.000
34102.0,"219894CB",Flashing Lights,Trey Kennedy,pop,Moscow,0.5488541666666666,2023-04-18 00:00:00.000,1900-01-03 00:00:00.000
34103.0,"7B76EEA2",Drop It,SCNDL,dance,Moscow,0.5423148148148148,2023-04-24 00:00:00.000,1900-01-02 00:00:00.000
34104.0,"3B5B5138",Volver,+Tango,latin,Moscow,0.5452083333333334,2023-01-05 00:00:00.000,1900-01-05 00:00:00.000
34105.0,"26A7317C",Indigo Road,Joey Fehrenbach,electronic,Moscow,0.6052314814814815,2023-04-28 00:00:00.000,1900-01-06 00:00:00.000
34106.0,D5BDC74B,Be Sharp Say Nowt,Patrick Topping,dance,Moscow,0.8661689814814815,2023-04-20 00:00:00.000,1900-01-05 00:00:00.000
34107.0,"33CD5341",Wie in Ramstein,Optimuz,hip,Saint-Petersburg,0.8903703703703704,2023-04-11 00:00:00.000,1900-01-03 00:00:00.000
34108.0,"4C26CF2C",In My Own Time,Family,rock,Saint-Petersburg,0.8337152777777778,2023-01-22 00:00:00.000,1900-01-01 00:00:00.000
34109.0,"18E6106D",Good Luck Charm,Christer Sjögren,pop,Moscow,0.5431944444444444,2023-05-18 00:00:00.000,1900-01-05 00:00:00.000
34110.0,"8A39F3F1",Chucuchá,Ilegales,latin,Moscow,0.6244444444444445,2023-04-11 00:00:00.000,1900-01-03 00:00:00.000
34111.0,CFB1592F,Does It Feel Like Falling,Alex Aiono,dance,Saint-Petersburg,0.5499074074074074,2023-04-18 00:00:00.000,1900-01-03 00:00:00.000
34113.0,F8D34AB,Contrama O,Low Disco,alternative,Saint-Petersburg,0.5884722222222222,2023-01-19 00:00:00.000,1900-01-05 00:00:00.000
34114.0,C4428068,Bad Friends,Black Honey,rock,Saint-Petersburg,0.5695370370370371,2023-03-27 00:00:00.000,1900-01-02 00:00:00.000
34115.0,"99765113",Jagged Edge,Eats Everything,dance,Moscow,0.5718518518518518,2023-01-26 00:00:00.000,1900-01-05 00:00:00.000
34116.0,"1D080FA1",Titine,Marcelly,pop,Moscow,0.5793055555555556,2023-04-16 00:00:00.000,1900-01-01 00:00:00.000
34117.0,D8A554C9,El Amor De Nosotros,Juan Gabriel,latin,Saint-Petersburg,0.8669907407407407,2023-04-15 00:00:00.000,1900-01-07 00:00:00.000
34118.0,"6B3C62B9",Mornig Star,Lovelyz,world,Saint-Petersburg,0.6041898148148148,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
34119.0,"1B73FD59",Loki Cat,Jimmy Chamberlin Complex,rock,Moscow,0.8457870370370371,2023-02-04 00:00:00.000,1900-01-07 00:00:00.000
34121.0,"54A882BF",Wild World,Maxi Priest,pop,Saint-Petersburg,0.8923958333333334,2023-01-22 00:00:00.000,1900-01-01 00:00:00.000
34122.0,"7BCDCFA8",Des bisous,Dabeull,dance,Moscow,0.5986342592592593,2023-01-18 00:00:00.000,1900-01-04 00:00:00.000
34124.0,"13A0D146",Mantis' Hymn (From 'Metal Gear Solid'),Vitek,dance,Moscow,0.3845254629629629,2023-02-05 00:00:00.000,1900-01-01 00:00:00.000
34125.0,F41A78F6,Nouveau Jour,Memorandom,dance,Moscow,0.3958333333333333,2023-01-18 00:00:00.000,1900-01-04 00:00:00.000
34126.0,"9C59CFE",My Heart Will Go On,Titanic Orchestra,soundtrack,Moscow,0.9151851851851852,2023-04-10 00:00:00.000,1900-01-02 00:00:00.000
34127.0,"5E7D1158",Fear,Little Steven,pop,Moscow,0.6074074074074074,2023-04-16 00:00:00.000,1900-01-01 00:00:00.000
34128.0,"107EBCED",You Shook Me All Night Long,Hell's Black Roses,soundtrack,Moscow,0.8477546296296296,2023-03-10 00:00:00.000,1900-01-06 00:00:00.000
34129.0,"18E66F1",Yuve Yuve Yu,The Hu,rock,Moscow,0.5875925925925926,2023-02-06 00:00:00.000,1900-01-02 00:00:00.000
34130.0,"87B02663",true,Xwinner,hip,Saint-Petersburg,0.8740856481481482,2023-02-08 00:00:00.000,1900-01-04 00:00:00.000
34131.0,"20D98DA0",Аромат марихуаны,Морисон,rusrap,Moscow,0.8880439814814814,2023-02-23 00:00:00.000,1900-01-05 00:00:00.000
34133.0,"82F62761",Reborn,Fail Emotions,posthardcore,Saint-Petersburg,0.5898148148148148,2023-05-27 00:00:00.000,1900-01-07 00:00:00.000
34134.0,"5E3A342E","24 прелюдии соч. 11: No. 17 ля-бемоль мажор",Людмила Берлинская,classical,Moscow,0.3356365740740741,2023-02-21 00:00:00.000,1900-01-03 00:00:00.000
34135.0,C4B69B44,Trip,TRIBAND,jazz,Saint-Petersburg,0.39229166666666665,2023-05-18 00:00:00.000,1900-01-05 00:00:00.000
34136.0,"82F70023",Staying Gold,Brick + Mortar,indie,Moscow,0.5659375,2023-03-16 00:00:00.000,1900-01-05 00:00:00.000
34137.0,"4684853B","2AM",Astrid S,pop,Moscow,0.9058449074074074,2023-01-02 00:00:00.000,1900-01-02 00:00:00.000
34138.0,C8BAC104,I'm Wanderin',Kristina Train,pop,Saint-Petersburg,0.4033449074074074,2023-02-19 00:00:00.000,1900-01-01 00:00:00.000
34216.0,"1A7E7204",Everytime,Intelligent Manners,drum,Saint-Petersburg,0.5749074074074074,2023-01-10 00:00:00.000,1900-01-03 00:00:00.000
34139.0,FB37328D,Main Title - An Adventure in Space and Time,Edmund Butt,soundtrack,Saint-Petersburg,0.8479398148148148,2023-05-11 00:00:00.000,1900-01-05 00:00:00.000
34140.0,B0D0D5F,Как мне доплыть,Ольга Оболенская,folk,Moscow,0.8466666666666667,2023-03-30 00:00:00.000,1900-01-05 00:00:00.000
34141.0,"554EA705",Your Love Still Haunts Me (feat. Elissa),Beat Thrillerz,dance,Moscow,0.5911111111111111,2023-04-22 00:00:00.000,1900-01-07 00:00:00.000
34142.0,B7908D6A,HUP,Tsuumi Sound System,world,Moscow,0.5626851851851852,2023-03-26 00:00:00.000,1900-01-01 00:00:00.000
34143.0,"7D4D2AA8",Black Cat Bone,Laika,electronic,Moscow,0.9012731481481482,2023-03-03 00:00:00.000,1900-01-06 00:00:00.000
34144.0,"27389E7E",Колдун гадалка,Лев Школьник,folk,Moscow,0.5965162037037037,2023-05-10 00:00:00.000,1900-01-04 00:00:00.000
34145.0,DA4A39D7,The Mist,Hourglass,progmetal,Moscow,0.368587962962963,2023-03-29 00:00:00.000,1900-01-04 00:00:00.000
34146.0,"9D2D1CB3",Black And Blues,Al Jarreau,jazz,Moscow,0.38166666666666665,2023-03-18 00:00:00.000,1900-01-07 00:00:00.000
34147.0,"7DD2C320",Polyana,Christopher Boscole,new,Moscow,0.40381944444444445,2023-04-06 00:00:00.000,1900-01-05 00:00:00.000
34150.0,"5AF092DE",No.1,Speak One feat. Fly Project & Irene,electronic,Saint-Petersburg,0.8932638888888889,2023-03-15 00:00:00.000,1900-01-04 00:00:00.000
34151.0,"25139C5B",Waiting For A New Life,Total Eclipse,trance,Moscow,0.34957175925925926,2023-05-23 00:00:00.000,1900-01-03 00:00:00.000
34152.0,E19B901D,Братишка,MiNi MaN,hip,Moscow,0.38582175925925927,2023-01-04 00:00:00.000,1900-01-04 00:00:00.000
34153.0,"18ED9A06",Satellite,Ruth Lena Landgraf,pop,Saint-Petersburg,0.3633101851851852,2023-05-01 00:00:00.000,1900-01-02 00:00:00.000
34154.0,"661E031C",Portions For Foxes,Rilo Kiley,alternative,Moscow,0.5680671296296297,2023-02-20 00:00:00.000,1900-01-02 00:00:00.000
34155.0,F9077CE3,Весну у двоих не отнять,Андрей Весенин,ruspop,Saint-Petersburg,0.9151041666666666,2023-01-27 00:00:00.000,1900-01-06 00:00:00.000
34156.0,"34E0FED7",Questions,Jennifer Paige,pop,Moscow,0.8938541666666667,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
34157.0,"45E0F2C9",Piccadilly Circus,Mobi,ambient,Moscow,0.6014699074074074,2023-02-20 00:00:00.000,1900-01-02 00:00:00.000
34158.0,"26893026",Orange Blossom Special,Fendermen,pop,Moscow,0.8557523148148148,2023-01-10 00:00:00.000,1900-01-03 00:00:00.000
34159.0,"90325046",Lemon Tree,Weihnachten Baby,pop,Saint-Petersburg,0.897488425925926,2023-05-08 00:00:00.000,1900-01-02 00:00:00.000
34160.0,BC41F964,Catch Me If You Can,Leathermouth,posthardcore,Moscow,0.5600115740740741,2023-01-18 00:00:00.000,1900-01-04 00:00:00.000
34162.0,"5B19885D",Medley: Peg O' My Heart / I Don't Know Why / The Gang That Sang Heart of My Heart / Heart / Ja-Da / Linda Mujer,Lester Lanin,pop,Moscow,0.8544097222222223,2023-04-03 00:00:00.000,1900-01-02 00:00:00.000
34163.0,A4C58D03,Patron,Karretero,dance,Moscow,0.9125462962962962,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
34164.0,D5E1809D,Shiny Stocking,Lino Patruno,jazz,Saint-Petersburg,0.3811805555555556,2023-05-16 00:00:00.000,1900-01-03 00:00:00.000
34168.0,"67118ABA",Die Reise beginnt (One Piece),Anime Allstars,pop,Moscow,0.8607986111111111,2023-02-13 00:00:00.000,1900-01-02 00:00:00.000
34169.0,AE616351,Only One,Bass Ace,electronic,Saint-Petersburg,0.3431018518518518,2023-03-05 00:00:00.000,1900-01-01 00:00:00.000
34170.0,E98DECF5,Рецепт,Крихітка,ukrrock,Moscow,0.3826967592592592,2023-04-17 00:00:00.000,1900-01-02 00:00:00.000
34171.0,"2340388D",Lampion,Hurricane Dean,alternative,Saint-Petersburg,0.5839699074074074,2023-01-18 00:00:00.000,1900-01-04 00:00:00.000
34172.0,"639EA149",Pumpkins United,Helloween,metal,Saint-Petersburg,0.3481828703703704,2023-04-21 00:00:00.000,1900-01-06 00:00:00.000
34173.0,"75D57A1C",Waltz for Everything,Oleg Grymov Quintet,jazz,Moscow,0.5611226851851852,2023-05-26 00:00:00.000,1900-01-06 00:00:00.000
34175.0,F3CEE07D,I Like It Like That,Hot Chelle Rae,pop,Moscow,0.3743634259259259,2023-01-10 00:00:00.000,1900-01-03 00:00:00.000
34177.0,"5A23EFBE",Reste (extrait du spectacle « Les 3 Mousquetaires »),Olivier Dion,variété,Saint-Petersburg,0.34,2023-05-11 00:00:00.000,1900-01-05 00:00:00.000
34178.0,D4B36742,Barbra Streisand,Big Truck,dance,Moscow,0.6252893518518519,2023-02-13 00:00:00.000,1900-01-02 00:00:00.000
56424.0,D11DB9AC,Love,Fred Buccini,jazz,Moscow,0.8344328703703704,2023-01-28 00:00:00.000,1900-01-07 00:00:00.000
34179.0,"2F1724E1",Silent Night,Joan Waldrep,pop,Moscow,0.4119560185185185,2023-04-05 00:00:00.000,1900-01-04 00:00:00.000
34180.0,C09060FC,Faite à l'envers,Daphne,pop,Moscow,0.3735300925925926,2023-05-02 00:00:00.000,1900-01-03 00:00:00.000
34181.0,"6EB9A2E7",Chingalinga,Alyxx Dione,rnb,Moscow,0.8867592592592594,2023-03-09 00:00:00.000,1900-01-05 00:00:00.000
34182.0,C71EECCC,Te Bote,Mass Histeria,reggae,Moscow,0.5915972222222222,2023-04-10 00:00:00.000,1900-01-02 00:00:00.000
34183.0,AA029041,Star,Metaharmoniks,jazz,Saint-Petersburg,0.5650810185185186,2023-05-08 00:00:00.000,1900-01-02 00:00:00.000
34185.0,"2F69A1CF",C'est La Vie,Cheb Khaled,world,Moscow,0.36505787037037035,2023-03-21 00:00:00.000,1900-01-03 00:00:00.000
34186.0,"56EDD05A",I've Been Drinking,Operation M.D.,rock,Moscow,0.4011574074074074,2023-02-03 00:00:00.000,1900-01-06 00:00:00.000
34188.0,E63C686C,Горшок,Лунный пёс,rusrock,Moscow,0.8486342592592592,2023-04-11 00:00:00.000,1900-01-03 00:00:00.000
34189.0,"3D67C39B",I'll Bass You,Quadrat Beat,dance,Saint-Petersburg,0.5676157407407407,2023-03-09 00:00:00.000,1900-01-05 00:00:00.000
34190.0,"83E9C8C4",Distress Signal,Seasfire,new,Moscow,0.5428125,2023-05-27 00:00:00.000,1900-01-07 00:00:00.000
34191.0,"3AB1E7B5",Commander Smiley,Daveed Diggs,soundtrack,Moscow,0.8566203703703703,2023-03-01 00:00:00.000,1900-01-04 00:00:00.000
34192.0,"4C3E2922",Floating In Darkness,Lake Of Tears,metal,Moscow,0.3801851851851852,2023-02-24 00:00:00.000,1900-01-06 00:00:00.000
34193.0,AAF83177,Oriental Tango,Adil Ahanu,dance,Moscow,0.5633333333333334,2023-05-18 00:00:00.000,1900-01-05 00:00:00.000
34194.0,"4B137345",In For The Kill (feat. Shameless Kof & Emcee Killa),The Elementz,urban,Moscow,0.37270833333333336,2023-03-10 00:00:00.000,1900-01-06 00:00:00.000
34195.0,B61C623F,Planet Of Paradise,The Savage Rose,rock,Moscow,0.6231712962962963,2023-03-22 00:00:00.000,1900-01-04 00:00:00.000
34196.0,"623A4F56",Iman,solace,world,Moscow,0.35484953703703703,2023-04-19 00:00:00.000,1900-01-04 00:00:00.000
34197.0,CBD48D1E,Asylum,Lightform,dance,Moscow,0.6046759259259259,2023-03-14 00:00:00.000,1900-01-03 00:00:00.000
34198.0,B1C3BFBF,Wrap Yourself in a  Chrsitmas Package,Randy Greer & Ignasi Terraza Trio,jazz,Moscow,0.874537037037037,2023-02-22 00:00:00.000,1900-01-04 00:00:00.000
34199.0,"4B291A25",Find a Place,Iko,rock,Moscow,0.8803125,2023-05-13 00:00:00.000,1900-01-07 00:00:00.000
34200.0,F1D35348,SoulMate,Zico,k-pop,Moscow,0.40003472222222225,2023-02-08 00:00:00.000,1900-01-04 00:00:00.000
34201.0,D01A0345,Let's Win!,Alex Ebert,alternative,Moscow,0.6219791666666666,2023-01-14 00:00:00.000,1900-01-07 00:00:00.000
34202.0,"8363500C",Nightflyers,Steve Allen,dance,Moscow,0.8865046296296296,2023-03-02 00:00:00.000,1900-01-05 00:00:00.000
34203.0,"2D33D2C",Dancing with tears in my eyes 2004,Novaspace,dance,Saint-Petersburg,0.36306712962962967,2023-03-11 00:00:00.000,1900-01-07 00:00:00.000
34204.0,DED22260,Я пою,Витя АК,hip,Moscow,0.5783217592592592,2023-03-20 00:00:00.000,1900-01-02 00:00:00.000
34205.0,"13A9221D",Marvin Gaye,The Xmas Specials,pop,Moscow,0.3836805555555556,2023-02-19 00:00:00.000,1900-01-01 00:00:00.000
34207.0,"86CD0CB4",Involve Yourself,Avant,pop,Moscow,0.6229050925925926,2023-04-13 00:00:00.000,1900-01-05 00:00:00.000
34208.0,"9F181A3F",Magnolia Island,H Rockz,instrumental,Moscow,0.8945717592592594,2023-02-26 00:00:00.000,1900-01-01 00:00:00.000
34209.0,"9DE7C092",Let The Music Play,Shamur,world,Moscow,0.8476967592592594,2023-01-12 00:00:00.000,1900-01-05 00:00:00.000
34210.0,"31CE701D",Unter diesen Wolken,Larsito,pop,Moscow,0.8431018518518519,2023-05-04 00:00:00.000,1900-01-05 00:00:00.000
34211.0,"8EDBAB21",All That I Need,Systems In Blue,dance,Moscow,0.5976851851851852,2023-02-15 00:00:00.000,1900-01-04 00:00:00.000
34212.0,"5D6F644B",Sow Thistle,Buckethead,pop,Moscow,0.5591550925925927,2023-04-13 00:00:00.000,1900-01-05 00:00:00.000
34213.0,"2BEC8F94",What Is Love,Emergency Gate,pop,Saint-Petersburg,0.40271990740740743,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
34214.0,BC3F819D,Book of Life,Richard Siluma,pop,Moscow,0.9083796296296297,2023-02-07 00:00:00.000,1900-01-03 00:00:00.000
34215.0,"62F4FD28",Meant To Be,SG Lewis,electronic,Moscow,0.8686689814814814,2023-04-03 00:00:00.000,1900-01-02 00:00:00.000
34293.0,"4D8C2DD4",Our Tears,Hyolyn,k-pop,Moscow,0.5764467592592593,2023-01-22 00:00:00.000,1900-01-01 00:00:00.000
34217.0,"9B34131B",Helter Skelter,Pussy Riot,rock,Saint-Petersburg,0.5842592592592593,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
34218.0,FA6874A4,Europa,Yukari Fujita,jazz,Moscow,0.6070023148148148,2023-03-19 00:00:00.000,1900-01-01 00:00:00.000
34220.0,"92B747CE",Daktari's Revenge,Eric Powa B,electronic,Moscow,0.5775462962962963,2023-04-24 00:00:00.000,1900-01-02 00:00:00.000
34221.0,"7E548010",Who Said,Hannah Montana,soundtrack,Moscow,0.33336805555555554,2023-04-09 00:00:00.000,1900-01-01 00:00:00.000
34222.0,"3161490E",Break it Back Down,Come to Dolly,metal,Moscow,0.39423611111111106,2023-04-05 00:00:00.000,1900-01-04 00:00:00.000
34223.0,"16EA47B1",Pappi,Soraya,spiritual,Saint-Petersburg,0.6009027777777778,2023-04-06 00:00:00.000,1900-01-05 00:00:00.000
34224.0,"36CDE64F",Trance,Relax Meditate Sleep,new,Moscow,0.9103935185185185,2023-04-26 00:00:00.000,1900-01-04 00:00:00.000
34225.0,"1584BD9C",Black,Ilya Polyakov,instrumental,Saint-Petersburg,0.9019212962962962,2023-05-09 00:00:00.000,1900-01-03 00:00:00.000
34226.0,"595C4FC","Purcell / Arr Pluhar: Oedipus King of Thebes Z. 583/2: ""Music for a while""",Christina Pluhar,classical,Moscow,0.5996064814814815,2023-04-25 00:00:00.000,1900-01-03 00:00:00.000
34227.0,DA84BA26,Buona Sera Ciao Ciao,DiscoService,dance,Moscow,0.8509606481481482,2023-04-14 00:00:00.000,1900-01-06 00:00:00.000
34229.0,D3E311E1,Wrestling Tigers,Matthew Perryman Jones,folk,Moscow,0.6109837962962963,2023-02-27 00:00:00.000,1900-01-02 00:00:00.000
34230.0,"4081016C",Une Barque Sur L'océan,André Laplante,classical,Moscow,0.39427083333333335,2023-04-06 00:00:00.000,1900-01-05 00:00:00.000
34231.0,"33404CE6",Believe in Your Dream,Vitaly Beskrovny,electronic,Moscow,0.6070717592592593,2023-05-19 00:00:00.000,1900-01-06 00:00:00.000
34232.0,D8F96C1D,If You Really Wanna,Cazztek,electronic,Moscow,0.35765046296296293,2023-01-16 00:00:00.000,1900-01-02 00:00:00.000
34233.0,"1DFE98F7",Поп-панк сдох,COCK!TAILS,rock,Moscow,0.5742476851851852,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
34234.0,EE7F69EF,В никуда,"23",rusrock,Moscow,0.8922685185185185,2023-04-10 00:00:00.000,1900-01-02 00:00:00.000
34235.0,"72E0A1B8",Transjenner,Relic Hearts,rock,Moscow,0.8448958333333333,2023-05-03 00:00:00.000,1900-01-04 00:00:00.000
34236.0,"760354CC",Shanghai Nights,steven Solveig,dance,Saint-Petersburg,0.4005902777777777,2023-05-20 00:00:00.000,1900-01-07 00:00:00.000
34237.0,"312E5523",Из чего же сделаны наши девчонки?,MassiveMusic,children,Saint-Petersburg,0.9127199074074074,2023-01-21 00:00:00.000,1900-01-07 00:00:00.000
34239.0,D0648F48,Genesis,Biome,dubstep,Moscow,0.5916203703703703,2023-04-19 00:00:00.000,1900-01-04 00:00:00.000
34240.0,"4B7EEDDC",Farewell Blues,Sol Ho'opi'i,country,Saint-Petersburg,0.5598842592592593,2023-01-07 00:00:00.000,1900-01-07 00:00:00.000
34242.0,"2A79CAA2",Parade,Susumu Hirasawa,miscellaneous,Moscow,0.5856828703703704,2023-05-23 00:00:00.000,1900-01-03 00:00:00.000
34243.0,"2DB6C304",Losed in My Self,Chemical Abstract,fitness,Moscow,0.9132175925925926,2023-02-09 00:00:00.000,1900-01-05 00:00:00.000
34244.0,"3FF9EF64",Здесь и сейчас,Территория Тишины,rusrock,Saint-Petersburg,0.5933680555555555,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
34245.0,"6A28FF71",Raziti,עדן בן זקן,pop,Moscow,0.39363425925925927,2023-05-16 00:00:00.000,1900-01-03 00:00:00.000
34246.0,DB49E31E,When the Leaves,Ingrid Michaelson,holiday,Saint-Petersburg,0.8684143518518518,2023-03-09 00:00:00.000,1900-01-05 00:00:00.000
34247.0,D007A61C,Loved by You,Kirby,pop,Moscow,0.8700347222222223,2023-02-16 00:00:00.000,1900-01-05 00:00:00.000
34248.0,"61B640D3",Твоя ненормальная,Grivina,pop,Moscow,0.3693518518518519,2023-03-03 00:00:00.000,1900-01-06 00:00:00.000
34249.0,"335A16B5",Golden Pineapple,Jay Hardway,dance,Moscow,0.4166435185185185,2023-05-10 00:00:00.000,1900-01-04 00:00:00.000
34250.0,"810A14B5",Christmas Is for the Birds,Ira Ironstring,holiday,Saint-Petersburg,0.9020949074074074,2023-02-02 00:00:00.000,1900-01-05 00:00:00.000
34251.0,"323DA02C",Heavenly,Brainstorm,metal,Moscow,0.3905787037037037,2023-02-21 00:00:00.000,1900-01-03 00:00:00.000
34252.0,"161091D4",Jak Ty,Mrozu,alternative,Moscow,0.33888888888888885,2023-03-21 00:00:00.000,1900-01-03 00:00:00.000
34253.0,BA2B79C9,Golden Brown,Eternity,dance,Moscow,0.3673148148148148,2023-04-11 00:00:00.000,1900-01-03 00:00:00.000
34254.0,A2DA4216,Yo Te Prefiero,David Tort feat. Dennisse Jackson,house,Moscow,0.5777777777777778,2023-05-03 00:00:00.000,1900-01-04 00:00:00.000
34255.0,"3501CCF4",Perdona (Ahora Sí Que Sí),Carolina Durante,pop,Moscow,0.8745949074074074,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
34256.0,"40659F67",Pregnant,Malaa,dance,Moscow,0.5656365740740741,2023-03-08 00:00:00.000,1900-01-04 00:00:00.000
34258.0,"9E724133",Прямо с улиц,BYM,hip,Saint-Petersburg,0.6227777777777778,2023-05-28 00:00:00.000,1900-01-01 00:00:00.000
34259.0,"2CFE1CD",Greyhound,Calpurnia,rock,Moscow,0.8479398148148148,2023-03-10 00:00:00.000,1900-01-06 00:00:00.000
34260.0,D75EE89A,Nothing But A Heartache,The Flirtations,rnb,Moscow,0.5672222222222222,2023-01-24 00:00:00.000,1900-01-03 00:00:00.000
34261.0,"599142BC",Come Back (RB),Cheka,urban,Moscow,0.5728819444444445,2023-03-28 00:00:00.000,1900-01-03 00:00:00.000
34262.0,"6A1BEF6E",Peggy's Blue Skylight,Charles Mingus,jazz,Saint-Petersburg,0.3929861111111111,2023-02-15 00:00:00.000,1900-01-04 00:00:00.000
34263.0,E06BB9B,За окном,Студия'78,rock,Saint-Petersburg,0.5835648148148148,2023-04-02 00:00:00.000,1900-01-01 00:00:00.000
34264.0,DE7EF9B5,Urpillay,LUM (mx),electronic,Moscow,0.9061805555555557,2023-03-04 00:00:00.000,1900-01-07 00:00:00.000
34265.0,"7B271E8B",Disco d'amour,Letzte Instanz,rock,Saint-Petersburg,0.9084606481481482,2023-04-25 00:00:00.000,1900-01-03 00:00:00.000
34266.0,F2EBFCEC,Молодым,Жаклина,estrada,Moscow,0.35084490740740737,2023-03-21 00:00:00.000,1900-01-03 00:00:00.000
34267.0,"5B54E514",East (for Solitch),Killday-Stratosfera,surf,Saint-Petersburg,0.5431712962962963,2023-01-14 00:00:00.000,1900-01-07 00:00:00.000
34268.0,"6FFC1FE9",Dolphin Song,Bendro,ambient,Saint-Petersburg,0.592349537037037,2023-04-14 00:00:00.000,1900-01-06 00:00:00.000
34270.0,E0DB91CD,Tu trouveras,Natasha St-Pier,variété,Moscow,0.6143055555555555,2023-05-23 00:00:00.000,1900-01-03 00:00:00.000
34271.0,D14D9173,Your Love,Boris Way,dance,Moscow,0.6003587962962963,2023-05-14 00:00:00.000,1900-01-01 00:00:00.000
34272.0,CF72340F,Fresh,GT Garza,rap,Saint-Petersburg,0.8729861111111111,2023-04-24 00:00:00.000,1900-01-02 00:00:00.000
34273.0,"27EA8BF7","Carried (From ""The Honor List"")",Dana Williams,film,Saint-Petersburg,0.9143981481481481,2023-02-24 00:00:00.000,1900-01-06 00:00:00.000
34274.0,BF43BE7D,Without You,Tobias Jesso Jr.,folk,Moscow,0.6081134259259259,2023-03-11 00:00:00.000,1900-01-07 00:00:00.000
34275.0,A6536197,Dream Way 2015,Dereck Recay,dance,Saint-Petersburg,0.5522569444444444,2023-01-29 00:00:00.000,1900-01-01 00:00:00.000
34276.0,F0F58500,Barber: Adagio For Strings Op.11/2,Baltimore Symphony Orchestra,classical,Moscow,0.3510300925925926,2023-05-27 00:00:00.000,1900-01-07 00:00:00.000
34277.0,"7F692236",Malbeth The Seer's Words,Christopher Lee,jazz,Moscow,0.5687384259259259,2023-03-01 00:00:00.000,1900-01-04 00:00:00.000
34278.0,CF7075B5,Buddhist Treatment,Buddhism Academy,new,Moscow,0.6177662037037037,2023-02-28 00:00:00.000,1900-01-03 00:00:00.000
34279.0,B3C9FF46,Get Your Club On,D-Mon,dance,Moscow,0.35648148148148145,2023-03-17 00:00:00.000,1900-01-06 00:00:00.000
34281.0,D706ACC9,Mother Nurture,kadiata,chill,Moscow,0.8475462962962963,2023-02-14 00:00:00.000,1900-01-03 00:00:00.000
34282.0,D38AE5DB,I Need You,B1A4,k-pop,Moscow,0.8714814814814815,2023-05-07 00:00:00.000,1900-01-01 00:00:00.000
34283.0,AC32E288,"24k",DVBBS,dance,Moscow,0.37375,2023-03-13 00:00:00.000,1900-01-02 00:00:00.000
34285.0,"604DE4FA",No Pasaran (Pt. 2),Santiz,rusrap,Moscow,0.3945601851851852,2023-01-03 00:00:00.000,1900-01-03 00:00:00.000
34286.0,"1442051A",Grendy,Michele Curatolo,dance,Saint-Petersburg,0.6165162037037036,2023-02-27 00:00:00.000,1900-01-02 00:00:00.000
34287.0,"2D6469BE",Нам надо дыма,Литвиненко,rusrap,Saint-Petersburg,0.871400462962963,2023-01-30 00:00:00.000,1900-01-02 00:00:00.000
34288.0,A42815D2,Filatov,Cignus X,easy,Saint-Petersburg,0.3347569444444444,2023-05-15 00:00:00.000,1900-01-02 00:00:00.000
